"url","create_date","title"
"https://github.com/simongog/sdsl-lite",2013-02-28,"Succinct Data Structure Library 2.0"
"https://github.com/ucd-spatial/Datasets",2012-01-25,"Various Open Datasets used for experiments and research projects"
"https://github.com/LabAdvComp/UDR",2012-10-16,"A UDT wrapper for rsync that improves throughput of large data transfers over long distances."
"https://github.com/hackscience/quicknet",2013-10-28,"A scalable network simulator"
"https://github.com/dcm4che/dcm4chee-arc",2012-07-27,"DICOM archive J2EE application"
"https://github.com/claesenm/approxsvm",2013-12-01,"Approximating nonlinear SVM models with RBF kernel."
"https://github.com/AutonomyLab/ardrone_autonomy",2012-05-15,"""ardrone_autonomy"" is a ROS driver for Parrot AR-Drone quadrocopter. This driver is based on official AR-Drone SDK version 2.0 and supports both AR-Drone 1.0 and 2.0."
"https://github.com/WMD-Bath/MacroDensity",2013-07-17,"Analyse VASP density & potential grids using python"
"https://github.com/JohnReid/STEME",2013-09-25,"An efficient accurate motif finder based on MEME and implemented using suffix arrays"
"https://github.com/JetBrains/MPS",2011-08-15,"JetBrains Meta programming System"
"https://github.com/vesselinux/yaarx",2013-06-09,"Yet Another Toolkit for Analysis of ARX Cryptographic Algorithms"
"https://github.com/SWIMProjectUCB/SWIM",2011-06-02,"Statistical Workload Injector for MapReduce - Project at UC Berkeley AMP Lab"
"https://github.com/pipitone/MAGeTbrain",2012-07-13,"Multiple Automatically Generated Templates brain segmentation algorithm"
"https://github.com/citation-style-language/schema",2011-02-17,"Citation Style Language schema"
"https://github.com/brycesandlund/4x4TicTacToe",2014-02-08,"Repository for code for 4x4 Tic-Tac-Toe Project"
"https://github.com/nvcuong/HOSemiCRF",2012-08-24,"High-order Semi-Markov Conditional Random Field"
"https://github.com/niitsuma/Racket-miniKanren",2013-06-27,"Canonical miniKanren implementation in Racket "
"https://github.com/wg/wrk",2012-03-20,"Modern HTTP benchmarking tool"
"https://github.com/zxing/zxing",2011-10-12,"Official ZXing (""Zebra Crossing"") project home"
"https://github.com/vienlam/Geo",2013-10-15,"Web service for converting WGS 84 - Lamber 93"
"https://github.com/psinger/PathTools",2013-01-08,"A collection of tools and algorithms suitable to work with paths (e.g., navigational)"
"https://github.com/vnminin/phylomap",2014-03-16,"R package for phylogenetic stochastic mapping, including a new method that bypasses matrix exponentiation"
"https://github.com/LaurentGomila/SFML",2011-03-25,"Simple and Fast Multimedia Library"
"https://github.com/kreveik/Kreveik",2012-05-20,"Random Boolean Network analysis module in Python"
"https://github.com/pedrormjunior/vlpl",2011-02-22,"Vehicle license plate location (VLPL) algorithms"
"https://github.com/leocherubini/ambienteVirtual",2014-02-01,"Este projeto tem como objetivo apresentar os principais arquivos javascript e o respectivo objeto 3d wavefront, do ambiente virtual de ensino de Biologia. Na pasta javascripts contém todos os arquivos javascript necessários para a criação do ambiente virtual, e na pasta images apresenta o arquivo wavefront responsável por representar o objeto no ambiente 3d."
"https://github.com/Sensorcon/Sensordrone-Control",2013-03-09,"The first official Sensordrone App from Sensorcon"
"https://github.com/mllewis/refComplexity",2014-02-04,"Writeup, data and analysis scripts for cogsci 2014 paper (Lewis, Sugarman, and  Frank)."
"https://github.com/mrhunsaker/Change_Point",2013-01-15,"Change Point Algorithm from Randy Gallistel rewritten in R"
"https://github.com/gracaninja/lxmls-toolkit",2011-12-06,"Machine Learning applied to Natural Language Processing Toolkit used in the Lisbon Machine Learning Summer School"
"https://github.com/AccelerateHS/accelerate",2011-04-08,"Embedded language for high-performance array computations"
"https://github.com/cutr-at-usf/opentripplanner-for-android",2012-01-23,"An Android app for multi-modal trip planning and navigation using any OpenTripPlanner server."
"https://github.com/rmtheis/android-ocr",2011-10-22,"Experimental app for optical character recognition on Android."
"https://github.com/maniacbug/RF24",2011-03-19,"Arduino driver for nRF24L01"
"https://github.com/mattam82/groupoid",2013-08-23,"Groupoid interpretation of type theory"
"https://github.com/tigoe/beginningnfc",2012-06-26,"A repo for code samples in the book ""Beginning NFC"""
"https://github.com/simhu/cubical",2013-12-19,"Implementation of Univalence in Cubical Sets"
"https://github.com/RichardWarburton/java-8-lambdas-exercises",2014-02-09,"Exercises and Answers for Java 8 Lambdas book"
"https://github.com/leepike/SmartCheck",2012-04-10,"A Smarter QuickCheck"
"https://github.com/stanfill/rotationsC",2013-04-21,"Code to run interval simulations"
"https://github.com/dyurovsky/ATT-WORD",2013-12-19,"Salience and Gaze in Early Word Learning"
"https://github.com/andythomas/TeX-sidenotes",2011-08-22,"This package allows the typesetting of manuscripts with notes, figures, citations, captions and tables in the margin, which is common e.g. in science textbooks or theses. "
"https://github.com/arbenson/mrnmf",2013-10-25,"Nonnegative matrix factorizations in MapReduce"
"https://github.com/rossibarra/r_buffet",2013-05-14,"A veritable smorgasboard of (bad) r code "
"https://github.com/t-crest/poseidon",2012-03-06,"Static NoC TDM scheduler"
"https://github.com/pavel-fibich/TRADER",2013-12-13,"Tree Ring Analysis of Disturbance Events in R"
"https://github.com/trickl/trickl-cluster",2011-12-03,"Contains clustering algorithms, including k-means, k-medoids and some kernel based algorithms."
"https://github.com/phonegap/phonegap-plugins",2010-10-07,"(DEPRECATED) Plugins for use with PhoneGap. "
"https://github.com/jojuva/playq-a",2013-10-06,"Play Q&A"
"https://github.com/ppapadeas/fxos-qreader",2013-01-31,"QR Reader for Firefox OS"
"https://github.com/WebIDauth/WebIDauth",2011-04-10,"WebID authentication libraries."
"https://github.com/rbjarnason/your-priorities",2013-07-23,"Your Priorities is a web based platform that enables groups of people to prioritize their democratic ideas and together discover which are the most important ideas to implement."
"https://github.com/mybatis/spring",2013-02-17,"Spring integration for MyBatis 3"
"https://github.com/punbb/langs",2011-03-25,"Language packs for PunBB"
"https://github.com/sebastianbergmann/phpdcd",2009-11-29,"Dead Code Detector (DCD) for PHP code."
"https://github.com/indra-uolles/solution_tracer",2013-09-13,"A checking students' input subsystem for model-tracing intelligent tutoring systems"
"https://github.com/tbuktu/bigint",2011-12-08,"An asymptotically fast version of java.math.BigInteger"
"https://github.com/treecode/Bonsai",2012-04-14,"Bonsai GPU tree code"
"https://github.com/puku0x/cvdrone",2012-10-20,"CV Drone (= OpenCV + AR.Drone)   "
"https://github.com/Pirngruber/AndroidIM",2013-07-18,"Android Instant Messaging Application"
"https://github.com/bps10/color",2013-02-01,"a color perception model"
"https://github.com/hhu-stups/pyB",2013-02-05,"pyB"
"https://github.com/rueckstiess/expsuite",2009-06-26,"PyExperimentSuite is an open source software tool written in Python, that supports scientists, engineers and others to conduct automated software experiments on a larger scale with numerous different parameters. It reads parameters (or ranges of parameters) from a configuration file, runs the experiments using multiple cores if desired and logs the results in files. Parameter combinations can be evaluated as a grid (each combination of parameters) or in a list (try several defined parameter combinations in row). PyExperimentSuite also supports continuing any experiments where left off when the execution was interrupted (e.g. power failure, process was killed, etc.). The experiment results can be obtained in different ways by a built-in Python interface."
"https://github.com/christopherhenard/mutalog",2013-12-23,"MutaLog - a Tool for Mutating Logic Formulas"
"https://github.com/named-data/vndn",2013-05-25,"V-NDN: an implementation of NDN for vehicular networks"
"https://github.com/bendisposto/prob2",2012-08-21,"ProB 2.0 "
"https://github.com/CliqueCounter/QkCount",2014-02-26,"Counting small cliques in large graphs using MapReduce."
"https://github.com/dbushell/Pikaday",2012-10-08,"A refreshing JavaScript Datepicker — lightweight, no dependencies, modular CSS"
"https://github.com/kcl-ddh/kiln",2011-12-05,"Kiln is a multi-platform framework for building and deploying complex websites whose source content is primarily in XML. It brings together various independent software components into an integrated whole that provides the infrastructure and base functionality for such sites."
"https://github.com/echonest/pyechonest",2011-08-19,"Python client for the Echo Nest API"
"https://github.com/sixohsix/twitter",2008-12-15,"Python Twitter API"
"https://github.com/tomstafford/axongame",2013-01-30,"Data from the online game Axon and code for for analysing it "
"https://github.com/ruping/Breakpointer",2011-10-25,"Breakpointer is a fast algorithm to locate breakpoints of structural variants from single-end reads produced by next-generation sequencing. "
"https://github.com/terceiro/egypt",2009-01-11,"DEPRECATED. See analizo insted"
"https://github.com/jirislaby/LLVMSlicer",2011-08-16,"Static Slicer for LLVM"
"https://github.com/relevance/blue-ridge",2008-07-31,"Framework for  JavaScript Testing (currently a Rails Plugin)"
"https://github.com/pezmaster31/bamtools",2010-05-21,"C++ API & command-line toolkit for working with BAM data"
"https://github.com/hep-gc/cloud-scheduler",2009-10-19,"Automatically boot VMs for your HTC jobs"
"https://github.com/rproepp/spykeviewer",2012-08-15,"Spyke Viewer is a multi-platform GUI application for navigating, analyzing and visualizing electrophysiological datasets."
"https://github.com/jeffamcgee/friendloc",2011-03-03,"Friendly Location - estimates the locations of users on twitter"
"https://github.com/skomazec/Sparkweave",2012-02-14,"Schema enhanced pattern matching over RDF data streams"
"https://github.com/BLLIP/bllip-parser",2011-02-27,"Official repository for the BLLIP reranking parser (also known as Charniak-Johnson parser, Charniak parser, Brown reranking parser) See http://pypi.python.org/pypi/bllipparser/ for Python module."
"https://github.com/indraniel/fqgrep",2011-03-15,"An approximate sequence pattern matcher for FASTQ/FASTA files."
"https://github.com/BEETL/BEETL",2012-03-08,"BEETL"
"https://github.com/spficklin/RMTGeneNet",2012-05-08,"Package that employs Random Matrix Theory (RMT) for thresholding of a gene co-expression network."
"https://github.com/cbarbu/spatcontrol",2012-11-12,"spatcontrol - A package to perform analysis on spatial data"
"https://github.com/blanu/Dust",2009-07-27,"A Polymorphic Engine for Filtering-Resistant Transport Protocols"
"https://github.com/geodb/db3dcore",2010-03-08,"The DB4GeO/DB3D Kernel is a completely in Java written library of 3D geometric data types (and its methods) and it even provides the possibility to build topologically defined nets (for example triangle nets) as well as access to a fast spatial index on the geometry data. A predecessor of the API called GeoToolKit has been developed at the Collaborative Research Centre 350 at Bonn University. DB4GeO is now maintained by the Chair in Geoinformatics (Prof. Breunig) of the Karlsruhe Institute of Technology. All of the textual data is coded in UTF-8."
"https://github.com/InformationIntegrationGroup/Web-Karma-Public",2011-12-15,"Information Integration Tool"
"https://github.com/svenfuchs/i18n",2008-06-13,"Internationalization (i18n) library for Ruby"
"https://github.com/hit-moodle/onlinejudge",2011-01-08,"Online judge plugin for Moodle 1.9.x"
"https://github.com/patrickpollet/moodlews_gson",2011-04-26,"This is a collection of Java classes that allow easy access to OK Tech Moodle Web Service using REST protocol  and JSON output format  from Java clients using GSON library such as Android  but also regular java programs"
"https://github.com/patrickpollet/moodlews",2010-12-29,"Soap (and now REST) Web Service implementation for Moodle 1.9 and later"
"https://github.com/Kazuo256/luxproject",2012-07-04,"A Lua module that puts lot of utilities together."
"https://github.com/henriquegemignani/etherclan",2013-10-25,"A distributed network with the purpose of finding peers for your game."
"https://github.com/zhum/hoplang",2011-09-03,"Hoplang is revolutional data processing language"
"https://github.com/jubatus/jubatus",2011-10-25,"Framework and Library for Distributed Online Machine Learning"
"https://github.com/ntamas/biopython",2010-05-06,"Fork of Biopython to work on Gene Ontology support."
"https://github.com/kua/scblog",2011-04-05,"KP-based integration of Smart Conference System and Blogging Service"
"https://github.com/sommeru/riech-o-mat",2010-07-21,"Software for controlling an automatic smelling machine"
"https://github.com/GeneDesign/GeneDesign",2009-08-04,"Synthetic biology library in Perl"
"https://github.com/bwallace/OpenMeta-analyst-",2009-08-31,"intuitive software for advanced meta-analysis"
"https://github.com/tanghaibao/quota-alignment",2010-02-08,"Guided synteny alignment between duplicated genomes (within specified quota constraint)"
"https://github.com/rconfalonieri/posPsmodels",2010-04-19,"Uncertainty and Preference-Aware Solver Based on Answer Set Programming"
"https://github.com/dwinter/mmod",2011-12-20,"Differentiation statistics in R"
"https://github.com/phauly/wiki-network",2012-06-05,"Extract a (social) network from a mediawiki dump"
"https://github.com/faircloth-lab/edittag",2011-01-17,"edit distance sequence tags and helpers"
"https://github.com/vkaravir/js-parsons",2010-02-22,"js-parsons"
"https://github.com/hannorein/rebound",2011-07-02,"An open-source multi-purpose N-body code for collisional dynamics"
"https://github.com/OneGeek/WebGLU",2010-01-26,"WebGLU is both a set of low-level utilities and a high-level engine for developing WebGL based applications. "
"https://github.com/johncolby/along-tract-stats",2011-01-11,"A MATLAB toolbox for performing along-tract analysis of diffusion tensor imaging (DTI) MRI tractography data."
"https://github.com/bittorrent/libutp",2010-05-20,"uTorrent Transport Protocol library"
"https://github.com/epics/reconos",2012-04-03,"ReconOS operating system version 3"
"https://github.com/sglanger/ddw",2011-05-26,"DICOM Data Warehouse: a MIRTH channel and postgresQL dbase for DICOM data mining"
"https://github.com/amacinho/Name-Gender-Guesser",2010-06-12,"Guesses the gender of the names."
"https://github.com/chmaruni/XSched",2010-05-04,"Explicit Scheduling for Java"
"https://github.com/evolvingweb/ajax-solr",2009-10-06,"A JavaScript framework for creating user interfaces to Solr."
"https://github.com/socketstream/socketstream",2011-01-14,"A fast, modular Node.js web framework dedicated to building realtime single-page apps"
"https://github.com/jvehent/AFW",2012-08-18,"Advanced FireWall cookbook for Chef and Linux that uses Iptables and to dynamically configure inbound and outbound rules on each node."
"https://github.com/renozao/doRNG",2012-06-25,"R package - Generic Reproducible Parallel Backend for foreach"
"https://github.com/CrossRef/cn_proxy",2010-12-17,"Content Negotiation Proxy for CrossRef DOIs"
"https://github.com/puppetlabs/puppetlabs-rabbitmq",2011-03-22,"RabbitMQ Puppet Module"
"https://github.com/ohadlevy/puppet-foreman",2010-04-19,"UNOFFICIAL CLONE use https://github.com/theforeman/foreman-installer"
"https://github.com/jxxcarlson/sf2sound",2011-03-20,"a unix command-line program to create sound files from text such as :moderato: do re mi.  Uses Python and C."
"https://github.com/sstephenson/stitch",2010-09-18,"Stitch your CommonJS modules together for the browser"
"https://github.com/sabinmarcu/stitch",2012-01-20,"Stitch your CommonJS modules together for the browser"
"https://github.com/Eyescale/Equalizer",2011-03-28,"Equalizer is the standard middleware to create and deploy parallel OpenGL-based applications. It enables applications to benefit from multiple graphics cards, processors and computers to scale the rendering performance, visual quality and display size. An Equalizer application runs unmodified on any visualization system, from a simple workstation to large scale graphics clusters, multi-GPU workstations and Virtual Reality installations.  "
"https://github.com/indexzero/ux-logging-toolkit",2010-07-06,"A toolkit of WPF behaviors and services for logging UX events in a sessions aware manner."
"https://github.com/ghorn/dvda",2011-10-30,"Symbolic expressions and algorithmic differentiation in Haskell."
"https://github.com/simvisage/spirrid",2011-12-13,"Tool for estimation of statistical characteristics of multivariate random functions"
"https://github.com/dill/dsm",2012-02-09,"Density surface modelling for distance sampling."
"https://github.com/slayoo/icicle",2011-11-15,"2D kinematic cloud model based on libmpdata++ and libcloudph++"
"https://github.com/b45ch1/taylorpoly",2010-02-23,"vectorized taylor polynomial algorithms written in ansi C and python.ctypes wrapper"
"https://github.com/vforget/cgb",2012-01-12,"Custom UCSC Genome Browser"
"https://github.com/kergoth/tslib",2010-05-11,"Touchscreen access library"
"https://github.com/sahg/PyTOPKAPI",2010-05-27,"The official PyTOPKAPI repository"
"https://github.com/aothms/ear",2012-04-02,"Evaluation of Acoustics using Ray-tracing"
"https://github.com/mbostock/d3",2010-09-27,"A JavaScript visualization library for HTML and SVG."
"https://github.com/SoundScapeRenderer/android-remote",2012-11-08,"SSR Remote for Android"
"https://github.com/progschj/clp",2012-06-02,"A OpenCL wrapper"
"https://github.com/loleg/green-street",2011-10-09,"How green is my street? A Make.Opendata.ch project"
"https://github.com/SchedMD/slurm",2011-06-20,"Slurm: A Highly Scalable Resource Manager"
"https://github.com/pepe/questionnaire",2009-11-24,"simple questionnaire for my wifes disert theme"
"https://github.com/tomason/anadix",2011-08-15,"Tool for analyzing web pages compliance with Section508 "
"https://github.com/voldemort/voldemort",2009-05-31,"An open source clone of Amazon's Dynamo."
"https://github.com/xfim/ggmcmc",2012-10-17,"Graphical tools for analyzing Markov Chain Monte Carlo simulations from Bayesian inference"
"https://github.com/CESNET/torque",2011-10-12,"MetaCentrum fork of Torque batch system used on the Czech National Grid"
"https://github.com/kasei/perlrdf",2008-04-04,"Official releases of RDF::Query may be found on CPAN: http://search.cpan.org/dist/RDF-Query/"
"https://github.com/goerz/procimap",2009-08-06,"Python library for working with IMAP mailboxes (beta)"
"https://github.com/arashpayan/appirater",2009-09-07,"A utility that reminds your iPhone app's users to review the app."
"https://github.com/orbeckst/GromacsWrapper",2010-04-06,"GromacsWrapper is a python package that wraps system calls to Gromacs tools into thin classes. This allows for fairly seamless integration of the gromacs tools into python scripts. This is generally superior to shell scripts because of python’s better error handling and superior data structures. It also allows for modularization and code re-use. In addition, commands, warnings and errors are logged to a file so that there exists a complete history of what has been done."
"https://github.com/muricoca/crab",2011-04-19,"Crab is a ﬂexible, fast recommender engine for Python that integrates classic information ﬁltering recommendation algorithms in the world of scientiﬁc Python packages (numpy, scipy, matplotlib)."
"https://github.com/cteplovs/fargo",2011-07-11,"Formative Assessment using Repertory Grid Online"
"https://github.com/rec3141/pangenome",2011-12-09,"Models of the Microbial Pangenome"
"https://github.com/haskell-distributed/distributed-process",2011-11-23,"Cloud Haskell Core Library"
"https://github.com/bruce/twfy",2009-01-17,"Ruby binding for TheyWorkForYou.com API (keep tabs on representatives in Parliament and other assemblies)"
"https://github.com/MADAI/MADAIWorkbench",2012-01-28,"ParaView customized for the MADAI Project"
"https://github.com/sneakyness/SneakyInput",2010-02-22,"An Input Framework for iOS gaming."
"https://github.com/johnglover/modal",2010-10-06,"Musical Onset Database And Library (Modal)"
"https://github.com/wdenton/c4lj-dentographs",2011-08-21,"Code in ""On Dentographs, A New Method of Visualizing Library Collections,"" published in The Code4Lib Journal issue 16 (January 2012)."
"https://github.com/cbockermann/streams",2011-08-05,"A simple streaming API for handling data-streams (deprecated, project moved to https://bitbucket.org/cbockermann/streams)"
"https://github.com/mitsuhiko/iskratch",2010-06-23,"University project for a Scratch inspired application for HTML5 touch devices"
"https://github.com/pokeb/asi-http-request",2008-07-14,"Easy to use CFNetwork wrapper for HTTP requests, Objective-C,  Mac OS X and iPhone"
"https://github.com/mharlan/joinFS",2010-11-11,"A semantic hierarchical file system for Linux."
"https://github.com/BryanHunt/mongo-emf",2010-12-09,"MongoDB - EMF Binding"
"https://github.com/gre/chess-game",2011-09-22,"A sample Chess Game made with HTML5 and CSS3 and targeting multi plateform. (made for ""HTML5 Game Most Wanted"") - the game is not fully finished but illustrates some concepts explained in the book"
"https://github.com/RubenVerborgh/RESTdesc-Composition-Benchmark",2012-06-05,"A benchmark suite for RESTdesc composition."
"https://github.com/inti/FORGE",2010-11-15,"This project develops the program FORGE. It allows to calculate gene p-values from Genome-Wide Association Data using multivariate methods. The gene-level statistics can be used for pathway or other system biology analyses (check out sister project for additional on pathway analysis with GWAS data: https://github.com/inti/GeneSetAnalysis/wiki). Check our Wiki for more details"
"https://github.com/agl/jbig2enc",2009-04-29,"JBIG2 Encoder"
"https://github.com/dubochet/scala-reflection",2010-06-29,"The Scala reflection library is intended to provide developers with a means to reflect on Scala programs in a way that exposes structures corresponding to the Scala source being reflected upon."
"https://github.com/ppgardne/RNIE",2011-01-19,"A package for predicting Rho independent terminators in bacterial genomes"
"https://github.com/fozziethebeat/C-Cat",2010-09-14,"A collection of tools for applying word senses to large corpora"
"https://github.com/hadley/lubridate",2009-03-11,"Make working with dates in R just that little bit easier"
"https://github.com/olpa/tex",2011-04-08,"tex-related tools"
"https://github.com/dbravender/qc",2009-07-28,"A Quickcheck implementation for Python"
"https://github.com/ned14/nedmalloc",2010-06-12,"An EXTREMELY FAST portable thread caching malloc implementation written in C for multiple threads without lock contention based on dlmalloc. Optimised for x86 and x64. Compatible with C++. Can patch itself into existing binaries on Windows."
"https://github.com/oseledets/TT-Toolbox",2011-07-25,"The git repository for the TT-Toolbox"
"https://github.com/andreasvc/disco-dop",2011-03-13,"Discontinuous Data-Oriented Parsing"
"https://github.com/mark-burnett/filament-dynamics",2011-04-03,"Stochastic simulations of biological filaments, especially actin."
"https://github.com/mjpost/dptsg",2011-02-08,"Bayesian inference for learning Tree Substitution Grammars"
"https://github.com/peplin/astral",2011-02-17,"A P2P content distribution network for live video"
"https://github.com/mikechambers/as3corelib",2010-07-28," An ActionScript 3 Library that contains a number of classes and utilities for working with ActionScript? 3. These include classes for MD5 and SHA 1 hashing, Image encoders, and JSON serialization as well as general String, Number and Date APIs."
"https://github.com/xetorthio/jedis",2010-06-11,"A blazingly small and sane redis java client"
"https://github.com/saltastro/timDIMM",2011-04-18,"Software used in operation the SAAO seeing monitor system"
"https://github.com/asl/rssa",2009-03-27,"R package for Singular Spectrum Analysis"
"https://github.com/failys/CAIRIS",2012-03-21,"Computer Aided Integration of Requirements and Information Security"
"https://github.com/fxtentacle/eQTL-GWT-Cassandra",2010-09-27,"This web application is based on Google Web Toolkit and Apache Cassandra and allows the user to dynamically investigate expression QTL and their associated gene position and locus."
"https://github.com/boyle/meagre-crowd",2010-12-13,"Performance testing for sparse matrix solvers"
"https://github.com/pc2/hetsched",2011-06-17,"Heterogeneous Scheduler"
"https://github.com/naoyam/physis",2011-06-07,"High-level framework for stencil computations"
"https://github.com/lamberta/html5-animation",2011-08-24,"Foundation HTML5 Animation with JavaScript example code and book exercises."
"https://github.com/davidwhogg/SelfCalibration",2012-03-24,"code and documents related to self-calibration and uber-calibration projects"
"https://github.com/nethoncho/Arduino-DHT22",2011-01-19,"Arduino library for the DHT22 humidity and temperature sensor"
"https://github.com/inet-framework/inet-doc",2010-09-21,"Manual for the INET Framework of OMNeT++"
"https://github.com/briandk/granovaGG",2011-01-06,"Bob Pruzek and Jim Helmreich's implementation of Elemental Graphics for Analysis of Variance"
"https://github.com/secgroup/xxblind",2012-07-23,"eXtremely fast data eXtraction via blind SQL injection"
"https://github.com/lh3/fermi",2012-01-06,"A WGS de novo assembler based on the FMD-index for large genomes"
"https://github.com/rterrabh/DCL",2012-03-28,"DCL, a dependency constraint language for Java"
"https://github.com/astatham/Bisulfite-seq-pipeline",2010-02-04,"A series of scripts to process Illumina Bisulfite-Seq Data"
"https://github.com/jbrown81/umcp",2010-10-05,"A set of Python programs used to calculate connectivity metrics from a variety of neuroimaging modalities including diffusion weighted MRI (DTI/DSI), fMRI, and structural MRI"
"https://github.com/turadg/ning-tools",2010-04-08,"Tools for collecting data from Ning sites"
"https://github.com/mirage/orm",2009-11-13,"Object Relational Mapper extension"
"https://github.com/simongog/sdsl",2012-03-22,"Succinct Data Structure Library"
"https://github.com/farr/mcmc-ocaml",2010-06-22,"OCaml Markov Chain Monte Carlo"
"https://github.com/nes1983/selenium-bench",2011-12-20,"Little helper script that benchmarks the Seaside Sushi store."
"https://github.com/shanest/OntologyCV",2010-08-10,"Files for a computational biology project to extract a cardiovascular ontology from Foundational Model of Anatomy and use it to label a left ventricle atlas and then locate regions of interest in experiments."
"https://github.com/cgrand/parsley",2009-09-07,"a DSL for creating total and truly incremental parsers in Clojure"
"https://github.com/cgrand/moustache",2009-05-11,"a micro web framework/internal DSL to wire Ring handlers and middlewares"
"https://github.com/larsgeorge/hbase-book",2010-08-12,"Contains the code used in the HBase: The Definitive Guide book."
"https://github.com/oliverhampton/Breakpoint-Primer-Design",2010-03-05,"Ruby scripts to generate breakpoint spanning primers for aberrant fusion PCR validation.  These scripts will generate Primer3 input sequences across two distinct genome annotations (in .lff format) . Primer3 is executed, results parsed, and subjected to InsilicoPCR to ensure that no amplicon is produced when applied to the normal genome."
"https://github.com/jstjohn/simseq",2010-11-24,"An illumina paired-end and mate-pair short read simulator. This project attempts to model as many of the quirks that exist in Illumina data as possible. Some of these quirks include the potential for chimeric reads, and non-biotinylated fragment pull down in mate-pair libraries . Additionally the program provides the ability to model both site and base specific error, and scripts are provided to train this error model on real datasets. My hope in creating this program is to generate as realistic data as possible to assist in assessing the accuracy of genome assembly tools."
"https://github.com/marcusps/TransPauli",2010-11-03,"A Python script for tracking the evolution of Pauli observables under Clifford transformation."
"https://github.com/brownie/cashlib",2010-05-24,"ZKPDL & cashlib: A language-based system for zero-knowledge proofs and electronic cash (e-cash). "
"https://github.com/ykulbak/ihbase",2010-04-16,"Indexed HBase. An extnestion of HBASE core which support faster scans at the expense of larger RAM consumption."
"https://github.com/specht/gpf",2010-04-21,"Genomic Peptide Finder"
"https://github.com/maximedenes/native-coq",2011-03-02,"Coq with native compilation, as well as machine integers and arrays !"
"https://github.com/tansey/social-learning",2011-11-05,"A demonstration of social learning applied in neuroevolution"
"https://github.com/duvenaud/warped-mixtures",2013-03-07,"Code for density estimation with nonparametric cluster shapes."
"https://github.com/PrimaryFeather/Starling-Framework",2011-07-24,"The GPU powered 2D Flash API"
"https://github.com/mgaertne/airport",2011-03-28,"Parking Lot calculator examples for ATDD by Example"
"https://github.com/jeetsukumaran/Ginkgo",2009-11-21,"Forward-time spatially-explicit agent-based simulations of phylogeographic history over dynamic landscapes and environments."
"https://github.com/bbcoimbra/compiler",2011-05-06,"PoC for my degree thesis"
"https://github.com/marionlb/JLM",2011-12-23,"Java Learning Machine"
"https://github.com/brasiliana/corisco",2011-01-10,"Corisco Platform for DSpace"
"https://github.com/noelg/symfony-demo",2010-02-17,"A shopping cart application built with Symfony 2"
"https://github.com/jonclayden/tractor",2011-08-05,"Magnetic resonance imaging and tractography with R"
"https://github.com/coreyflynn/GeneExpressMap",2010-09-20,"GeneExpressMap makes possible the rapid, three-dimensional analysis of multiplex fluorescent whole mount in situ hybridizartion (F-WMISH) data at single cell resolution. It relies on the assignment of F-WMISH signal to individual cells based on the proximity of cytoplasmic hybridization signal to cell nuclei. GeneExpress3D greatly extends the power of multiplex F-WMISH for analyzing patterns of gene expression and is a powerful tool for gene regulatory network analysis."
"https://github.com/jfinkels/equivalence",2010-02-26,"On the computational complexity of equivalence relations under kernel reductions"
"https://github.com/nje/jquery-tmpl",2010-03-08,"A templating plugin for jQuery."
"https://github.com/graydon/rust",2012-01-11,"Graydon's wip repo for rust, not the main repo. See mozilla/rust instead."
"https://github.com/micho/riverrun",2010-07-07,"A collective creation experiment"
"https://github.com/aleifer/dissertation",2011-08-29,"Andrew Leifer's Harvard Dissertation 2011"
"https://github.com/pdav/netmagis",2010-10-25,"Network Management Information System"
"https://github.com/RobertOrmandi/Gossip-Learning-Framework",2011-07-25,"This open source benchmarking framework allows you to build your own P2P learning algorithm and evaluate it in a simulated but realistic -- where you can model message delay, drop or churn -- networked environment. Moreover it contains the prototype implementations of some well-known machine learning algorithms like SVM and Logistic Regression."
"https://github.com/mbklein/availability-server",2010-03-05,"Thin availability layer for OSU Library's OPAC"
"https://github.com/hugobr/should-dsl",2012-02-13,"Should-DSL: Improve readability for should-style expectations"
"https://github.com/ChrisSalij/PageAnalyzer",2010-06-17,"The code for my Summer Research Internship at ODCSSS."
"https://github.com/d2rq/d2rq",2010-11-03,"Database to RDF mapping engine and SPARQL server"
"https://github.com/bryanhanson/ChemoSpec",2009-10-15,"R functions for the chemometric analysis of spectra"
"https://github.com/VGraupera/PhoneGap-Contacts-Sample",2009-11-13,"sample for upcoming book"
"https://github.com/northern-bites/nao-man",2008-07-24,"The Northern Bites' code base for RoboCup soccer competition on the Aldebaran Nao, Standard Platform League"
"https://github.com/nst/spyphone",2009-12-02,"This project shows the kind of data a rogue iPhone application can collect."
"https://github.com/colder/phantm",2009-11-04,"Static analysis using data-flow and type inference for PHP applications - Implemented in Scala"
"https://github.com/dankamongmen/wdp",2010-03-18,"LaTeX etc sources for various papers and writeups from GT MSCS, spring 2010 semester"
"https://github.com/gertvv/xpplan",2009-11-27,"XP planning using integer programming"
"https://github.com/mikejs/gridfs-fuse",2009-08-19,"A FUSE wrapper around MongoDB's GridFS"
"https://github.com/lucmoreau/OpenProvenanceModel",2009-10-20,"The overarching project of Java code related to the Open Provenance specifications."
"https://github.com/tonyg/rabbithub",2009-06-02,"Experimental RabbitMQ PubSubHubBub interface"
"https://github.com/bwallace/copd_db",2009-07-07,"open source application for real-time meta-analyses of genetic data pertaining to copd, in python and R."
